Demand;Solar
0,124058003;0,654
0,769030071;0,633
0,591370629;0,539
0,182046392;0,403
1,797650641;0,327
3,125994937;0,182
0,16453277;0,059
0,073527822;0
0,004674939;0
0,087563252;0
0,316964037;0
2,107018556;0
0,948660662;0
0,973436881;0
1,016336384;0
1,70857479;0
1,749398507;0
0,001531874;0
0,000305021;0
2,356187039;0,061
0,086077862;0,238
1,264665062;0,433
0,158456383;0,571
1,867455561;0,648
0,194331923;0,684
0,039515016;0,669
1,331808075;0,614
0,835664379;0,489
0,616346682;0,336
2,832340869;0,152
0,186568409;0,039
0,288788615;0
3,29016356;0
0,027690943;0
0,295175652;0
0,812311905;0
1,859662954;0
0,144644495;0
0,530852071;0
0,23301511;0
0,220073637;0
0,615559565;0
0,243500218;0
2,23947723;0,058
0,020710059;0,207
0,079087579;0,357
0,236622266;0,489
0,204482873;0,585
0,336601659;0,612
0,058040641;0,613
0,50069766;0,552
0,52854714;0,456
0,162925712;0,323
0,283377634;0,152
0,243238735;0,042
0,116052245;0
0,039863148;0
1,878298159;0
2,701854914;0
1,475510992;0
0,263011486;0
1,068143966;0
2,057051775;0
0,715302198;0
0,931302742;0
0,842605937;0
2,13841531;0
0,175268417;0,032
0,460059172;0,137
0,708264769;0,273
0,758618119;0,398
1,104207512;0,507
1,846792422;0,591
0,787836937;0,637
0,30068527;0,618
0,756138499;0,525
0,962820661;0,375
2,158748615;0,226
1,385710548;0,073
2,134476255;0
2,308589836;0
0,232835978;0
0,161421321;0
0,111386969;0
1,191700065;0
0,48595083;0
1,154698209;0
0,418773932;0
0,47504559;0
0,171760813;0
0,171693059;0
0,112315317;0,034
0,005413137;0,14
0,326705705;0,309
0,323772582;0,486
0,805420074;0,605
0,042289115;0,677
0,176096276;0,683
1,203072881;0,635
0,525593871;0,539
1,465624342;0,405
0,259576274;0,231
1,978726234;0,074
1,884703134;0
2,048207738;0
2,477414468;0
1,887686337;0
0,663993863;0
0,536002974;0
0,976828647;0
1,939862861;0
0,770492347;0
1,019908053;0
2,045124649;0
2,289178705;0
3,148724367;0,068
0,957865624;0,215
0,910722231;0,374
0,903865615;0,488
3,261332627;0,551
1,421044108;0,576
0,118884373;0,56
1,198664237;0,486
0,325531232;0,345
0,309688369;0,228
1,399154656;0,137
0,033676414;0,04
2,457526719;0
0,179985159;0
2,737036941;0
2,189367057;0
1,799557216;0
0,240711004;0
0,123567396;0
2,242741078;0
0,888025079;0
1,019908053;0
1,193103159;0
3,585534387;0
0,033341905;0,046
0,028073349;0,201
0,910722231;0,392
0,836184856;0,514
2,355598787;0,559
1,493078602;0,57
1,34944642;0,558
0,751363955;0,52
1,434848404;0,459
3,130840734;0,36
1,458693151;0,219
0,05068197;0,07
0,169927447;0
0,150766789;0
0,198823836;0
0,040441432;0
1,775812805;0
1,34592592;0
2,301527134;0
0,868289093;0
0,070299694;0
0,524174926;0
0,112114493;0
0,368911333;0
0,097877466;0,076
0,095083885;0,245
0,894459335;0,44
0,853650858;0,566
2,913172937;0,637
0,088164706;0,673
1,464939582;0,647
1,221280543;0,587
0,182046392;0,452
3,171589205;0,249
1,771807898;0,143
0,16453277;0,034
0,073527822;0
0,006802643;0
0,244891637;0
0,083369334;0
2,440226245;0
1,205175497;0
2,077164426;0
0,794705271;0
0,697360871;0
1,808119513;0
0,001763081;0
0,000407071;0
1,202734872;0,045
0,086077862;0,161
0,820114662;0,296
0,087651753;0,375
2,763961638;0,434
0,094713296;0,454
0,033784149;0,434
1,331849152;0,373
0,729082345;0,3
0,948081055;0,211
1,369385408;0,11
0,167574218;0,032
0,2672513;0
3,925406229;0
0,027690943;0
0,18186258;0
1,890544047;0
2,279104527;0
0,308649083;0
0,194526627;0
0,23301511;0
0,468019475;0
0,470260062;0
0,5948257;0
0,940243039;0,065
0,020710059;0,212
0,107709998;0,395
0,236622266;0,532
0,535047776;0,629
0,119290679;0,668
0,028106332;0,661
0,603005121;0,621
0,93036657;0,515
0,090124008;0,346
0,065237463;0,208
0,21847504;0,065
0,089862627;0
0,06155136;0
2,055616387;0
1,115669383;0
2,155167151;0
0,440896768;0
2,279254764;0
0,753790681;0
0,715302198;0
1,548718986;0
1,401164222;0
2,681785509;0
0,084739099;0,069
1,229377479;0,23
1,604472811;0,403
2,419602247;0,537
1,952111358;0,632
1,312465998;0,679
1,500765128;0,665
0,955800649;0,615
2,253554584;0,495
1,636264672;0,339
1,638528703;0,172
2,11436919;0,053
2,389593124;0
3,66096787;0
0,065097849;0
0,140256187;0
0,066985409;0
1,626948675;0
1,03694425;0
0,42313021;0
0,418773932;0
0,704029782;0
0,275300581;0
0,105275574;0
0,048479673;0,058
0,005413137;0,175
0,444943079;0,289
0,97077785;0,359
1,049167217;0,398
0,020610826;0,419
0,176096276;0,426
1,732065193;0,399
1,665362826;0,353
1,112464744;0,257
0,469248098;0,155
2,867022854;0,047
2,389232737;0
3,303416021;0
1,91701931;0
1,135163569;0
1,544310742;0
0,656881227;0
0,976828647;0
0,791761918;0
0,770492347;0
1,510207973;0
3,040891138;0
2,046768347;0
0,680339193;0,06
1,155050986;0,183
0,910722231;0,337
2,882867176;0,448
1,951663172;0,529
1,421044108;0,555
0,118884373;0,527
1,198664237;0,477
0,573011096;0,393
0,149728706;0,276
1,399154656;0,148
0,03232731;0,048
2,719848594;0
0,290285916;0
1,864133431;0
1,093086812;0
1,123685325;0
0,455557286;0
0,123567396;0
0,915382739;0
1,135681655;0
0,969238394;0
2,419325499;0
1,567964875;0
0,015354965;0,023
0,036188356;0,079
0,968783908;0,156
2,044844199;0,244
1,965696255;0,34
0,783801843;0,417
0,708401144;0,435
0,394433656;0,404
1,887929523;0,321
1,513704675;0,208
1,710063077;0,1
0,045522131;0,027
0,197301402;0
0,150766789;0
0,072857454;0
0,054423731;0
1,356641808;0
3,194133012;0
1,078581631;0
0,868289093;0
0,089905201;0
0,400436727;0
0,24510061;0
0,237915974;0
0,097874851;0,067
0,095090019;0,216
0,951484196;0,388
2,722707886;0,515
1,968269359;0,598
0,103120246;0,633
1,464939582;0,63
2,298644828;0,566
0,182046392;0,438
1,533405821;0,296
1,771807898;0,166
0,147781987;0,053
0,12487656;0
0,004674939;0
0,098249572;0
0,187967052;0
2,359499737;0
2,860106031;0
0,761160806;0
0,794705271;0
0,891844123;0
1,598529567;0
0,00296524;0
0,000272721;0
0,697743218;0,083
0,103797774;0,264
1,953260288;0,448
0,087651753;0,575
1,867455561;0,66
0,045865161;0,698
0,039515016;0,693
2,732676601;0,649
0,729082345;0,549
0,458379984;0,403
1,605365339;0,235
0,186568409;0,079
0,313772841;0
2,654817228;0
0,021652416;0
0,203654927;0
1,727502649;0
2,386399493;0
0,113102064;0
0,194526627;0
0,297999451;0
0,615293088;0
0,389534856;0
0,321066643;0
2,503779094;0,087
0,08015;0,272
0,372156801;0,453
0,4277645;0,58
0,320185998;0,662
0,246339772;0,699
0,058040641;0,69
1,134951842;0,624
0,52854714;0,495
0,138976523;0,364
0,184223557;0,194
0,21847504;0,066
0,174044052;0
0,03881401;0
1,129491045;0
1,855313292;0
2,155167151;0
0,579906363;0
0,835215244;0
0,753790681;0
0,914789011;0
2,036060758;0
0,886655529;0
1,277939201;0
0,099341801;0,084
1,48245603;0,253
2,830766185;0,429
1,371425884;0,566
1,729004387;0,638
1,312465998;0,664
1,500765128;0,649
1,798969312;0,588
1,280258629;0,496
1,395742708;0,355
1,638572488;0,211
3,125296039;0,069
4,930309485;0
3,286486097;0
0,08325264;0
0,197829431;0
0,161045818;0
1,695165223;0
0,379980184;0
0,541134736;0
0,53556356;0
1,017878039;0
0,131937547;0
0,138814803;0
0,117595281;0,075
0,008390904;0,235
1,059717241;0,413
0,30436807;0,562
1,049167217;0,653
0,024107078;0,7
0,150557014;0,693
3,553836421;0,647
0,946103167;0,524
0,948938506;0,386
0,469260637;0,216
3,082975473;0,059
2,335189156;0
2,980407796;0
1,751656517;0
1,194599788;0
2,10610746;0
0,535990197;0
0,763812933;0
1,012572175;0
0,985370847;0
2,279527596;0
1,808018917;0
1,552245929;0
1,964971769;0,063
0,555639029;0,205
2,169059585;0,331
0,903865615;0,41
1,951617384;0,478
1,421044108;0,493
0,243925932;0,459
1,198664237;0,416
0,325531232;0,34
0,17553077;0,231
1,640264586;0,126
0,055047158;0,039
3,255088241;0
0,179985159;0
1,752426742;0
1,038781587;0
2,016831936;0
0,189477019;0
0,09662122;0
1,170668946;0
1,135681655;0
2,989647064;0
0,886543079;0
2,312360262;0
0,027759968;0,069
0,142002259;0,22
1,820618253;0,391
1,511650629;0,515
2,197782602;0,586
1,74635226;0,618
2,539873456;0,614
0,878819198;0,56
1,434848404;0,452
1,774554486;0,311
1,710063077;0,172
0,077515388;0,053
0,169927447;0
0,150766789;0
0,093176281;0
0,120284955;0
2,101788595;0
0,883882547;0
1,078581631;0
1,110441605;0
0,191843856;0
0,546153127;0
0,087665836;0
0,161330606;0
0,059438147;0,079
0,282972095;0,234
0,951484196;0,405
0,853650858;0,537
1,743315689;0,604
0,088164706;0,6
2,757250013;0,51
1,221280543;0,397
0,182046392;0,314
1,797650641;0,227
1,771807898;0,125
0,305551217;0,037
0,095088935;0
0,007350306;0
0,092144338;0
0,099933419;0
3,41979218;0
1,577546902;0
0,973436881;0
1,016336384;0
1,903058042;0
1,388901513;0
0,001763039;0
0,000239128;0
2,10819441;0,059
0,205605095;0,168
0,820114662;0,281
0,087651753;0,395
1,056322146;0,508
0,049720394;0,571
0,047538229;0,574
0,699163338;0,526
0,729082345;0,347
0,537370513;0,212
1,605365339;0,107
0,33447238;0,03
0,2672513;0
3,363056442;0
0,046047098;0
0,213242529;0
1,890544047;0
1,176821191;0
0,144644495;0
0,24877712;0
0,635884946;0
0,220073637;0
0,37016785;0
0,281519045;0
2,845627843;0,017
0,162626899;0,064
0,258190559;0,121
0,4277645;0,199
0,320185998;0,321
0,246339772;0,424
0,109241746;0,495
0,603005121;0,511
0,52854714;0,445
0,162925712;0,328
0,306983295;0,182
0,21847504;0,051
0,089862627;0
0,039863148;0
1,878298159;0
2,624019006;0
2,085175327;0
0,314118467;0
1,068143966;0
0,964011341;0
1,9520189;0
0,728243671;0
0,65885999;0
1,676461724;0
0,060327395;0,038
2,891497657;0,126
0,651681652;0,228
0,758618119;0,327
1,050671575;0,419
2,692906412;0,446
1,755342665;0,433
0,955800649;0,403
1,467415223;0,314
1,876742914;0,239
2,890928135;0,14
2,11436919;0,043
3,165107593;0
2,308589836;0
0,08325264;0
0,292658237;0
0,096782206;0
0,978345184;0
0,48595083;0
0,541134736;0
1,026020549;0
0,353201137;0
0,131937547;0
0,155255425;0
0,145173549;0,035
0,015561232;0,112
0,326705705;0,216
0,30436807;0,329
0,670037815;0,44
0,028162883;0,532
0,098446889;0,549
1,732065193;0,51
0,525593871;0,423
0,81809968;0,282
0,618230659;0,16
1,323951369;0,052
2,794731581;0
2,048207738;0
1,053378439;0
2,749064653;0
1,208408815;0
0,465712588;0
0,976828647;0
2,160673117;0
0,770492347;0
2,042795748;0
0,850192794;0
1,552289996;0
2,206778641;0,038
0,957865624;0,121
1,404387266;0,19
1,634003552;0,272
1,951663172;0,314
2,674631729;0,327
0,118884373;0,326
1,198664237;0,306
0,325531232;0,223
0,17553077;0,169
3,669708036;0,094
0,04411948;0,026
2,457479024;0
0,179985159;0
1,417503204;0
2,216558789;0
0,769631191;0
0,202696092;0
0,123567396;0
2,498027286;0
0,888025079;0
0,757877877;0
1,380984672;0
1,812830022;0
0,055284107;0,043
0,062385074;0,141
1,404387266;0,276
1,511650629;0,403
1,798591552;0,447
2,81021214;0,44
1,34944642;0,434
0,751363955;0,376
1,434848404;0,299
1,774554486;0,2
3,109591762;0,104
0,040361353;0,031
0,104423909;0
0,202402114;0
0,260589819;0
0,074726252;0
1,943460037;0
1,761785955;0
1,078581631;0
2,369511412;0
0,070299694;0
0,262970665;0
0,186434499;0
0,263105276;0,001
0,19837517;0,077
0,318673088;0,232
0,656769329;0,384
0,853650858;0,514
1,968269359;0,596
0,124058003;0,621
0,769030071;0,595
0,591408296;0,521
0,101133229;0,392
2,368327224;0,257
0,980093485;0,15
0,096849982;0,047
0,066436267;0
0,004674939;0
0,186846497;0
0,083369334;0
2,258470088;0
0,94869827;0
0,973436881;0
2,16870536;0
0,697360871;0
1,598491459;0
0,001291414;0
0,000206834;0
2,356141135;0,021
0,049932077;0,081
0,602180709;0,189
0,087651753;0,323
2,166259876;0,4
0,094713296;0,401
0,033784149;0,351
1,331849152;0,274
0,729082345;0,197
0,948081055;0,126
1,605365339;0,059
0,148576572;0,015
0,2672513;0
2,654817228;0
0,059088208;0
0,194934779;0
1,093162208;0
1,684044355;0
0,144644495;0
0,530852071;0
0,23301511;0
0,512191071;0
0,370182524;0
0,479233535;0
0,782400307;0,054
0,032102663;0,187
0,114576881;0,361
0,4277645;0,511
0,564795823;0,597
0,246339772;0,614
0,058040641;0,576
0,603005121;0,472
0,52854714;0,352
0,220393318;0,222
0,088847416;0,126
0,118415486;0,037
0,096970999;0
0,03881401;0
2,981598892;0
1,115713612;0
0,955884811;0
0,234404493;0
2,279254764;0
0,753790681;0
0,715302198;0
0,931339662;0
0,842605937;0
2,681785509;0
0,063828115;0,042
0,713137722;0,16
0,887530387;0,295
0,758618119;0,394
2,487568089;0,42
0,911624029;0,388
0,726749437;0,329
0,462848963;0,26
0,898385677;0,196
2,396186408;0,134
0,906349184;0,075
1,385666973;0,024
2,389593124;0
2,308589836;0
0,232835978;0
0,182590304;0
0,052377991;0
2,062110019;0
1,03694425;0
0,42313021;0
0,418773932;0
0,892337226;0
0,091317309;0
0,240738295;0,001
0,032426448;0,078
0,008390904;0,238
0,804365782;0,401
0,550235012;0,476
1,75321404;0,475
0,020610826;0,428
0,150557014;0,37
1,732065193;0,28
0,946103167;0,201
1,962717945;0,121
0,400281888;0,066
2,159492615;0,026
2,335189156;0
3,478773411;0
1,283045505;0
1,13520857;0
0,698733706;0
0,536002974;0
2,084401931;0
0,791761918;0
0,770492347;0
2,102002052;0
1,324361155;0
3,055066761;0
1,472576279;0,034
1,155050986;0,097
0,910722231;0,17
1,634003552;0,258
3,261332627;0,334
1,421044108;0,397
0,118884373;0,416
1,198664237;0,398
0,573011096;0,351
0,149728706;0,291
1,640220755;0,173
0,035991543;0,057
3,609702583;0
0,36166091;0
1,163768008;0
1,727383502;0
0,721366043;0
0,356405784;0
0,263673798;0
0,915382739;0
0,888025079;0
0,969238394;0
2,132564657;0
3,086004147;0,001
0,02998669;0,073
0,036188356;0,228
0,910722231;0,384
2,044844199;0,512
1,798591552;0,593
0,723027217;0,594
0,653472957;0,53
0,36384996;0,451
1,887929523;0,354
1,513704675;0,232
1,458693151;0,122
0,05068197;0,031
0,157254575;0
0,243161578;0
0,093176281;0
0,105400356;0
1,067930554;0
1,761827955;0
2,301527134;0
0,868289093;0
0,070299694;0
0,315218515;0
0,239235065;0
0,161330606;0
0,054139297;0,037
0,095090019;0,116
0,951484196;0,208
2,033133169;0,301
1,968269359;0,377
0,046282666;0,432
0,769030071;0,46
0,641119589;0,433
0,320444223;0,377
0,73014384;0,277
0,98004614;0,173
0,147781987;0,063
0,093103376;0
0,010088898;0
0,087563252;0
0,10516168;0
2,107064454;0
1,57758451;0
0,973436881;0
0,794705271;0
0,697360871;0
1,011586259;0
0,003196405;0
0,000206834;0
0,697743218;0,046
0,049932077;0,133
0,820114662;0,229
0,208759454;0,303
1,654023908;0,347
0,078643985;0,375
0,033784149;0,385
1,331849152;0,366
1,283355428;0,325
0,458379984;0,27
1,369385408;0,201
0,186568409;0,077
0,259321652;0
4,26905039;0
0,050393015;0
0,166178666;0
1,727502649;0
2,386399493;0
0,144644495;0
0,194526627;0
0,297999451;0
0,423811618;0
0,789912511;0
0,243500218;0,001
1,449980132;0,081
0,066734355;0,225
0,194717574;0,378
0,754703523;0,476
0,320185998;0,504
0,204545108;0,497
0,058040641;0,485
0,603005121;0,424
0,93036657;0,341
0,138976523;0,219
0,160617896;0,112
0,21847504;0,031
0,180778015;0
0,055255249;0
0,883219459;0
2,030461665;0
2,155167151;0
0,551290078;0
1,068143966;0
0,753790681;0
0,914789011;0
1,751778058;0
2,35654962;0
1,22361206;0
0,045724693;0,056
0,806299704;0,168
1,179919364;0,309
2,419602247;0,411
1,729004387;0,49
0,412888601;0,54
0,981326974;0,574
1,344922763;0,542
0,711229084;0,457
0,664594412;0,333
1,638572488;0,185
1,385710548;0,061
3,716070987;0
2,631041575;0
0,069453414;0
0,118239984;0
0,130667513;0
2,3522234;0
0,379980184;0
0,42313021;0
0,53556356;0
0,445526231;0
0,219544389;0
0,105275574;0,001
0,044159702;0,073
0,008390904;0,218
1,059717241;0,391
0,323772582;0,461
0,77293424;0,52
0,024107078;0,514
0,176096276;0,47
3,553836421;0,416
0,946103167;0,327
0,948938506;0,2
0,538226847;0,111
2,159492615;0,029
3,252342826;0
2,103570509;0
1,751614759;0
1,194599788;0
0,664020186;0
1,115119984;0
0,763812933;0
0,791761918;0
0,985370847;0
3,353123373;0
0,850192794;0
1,309879638;0
0,680339193;0,023
1,155050986;0,082
2,169059585;0,167
1,634003552;0,248
1,951663172;0,294
1,421044108;0,319
0,118884373;0,321
2,256077332;0,306
0,325531232;0,257
0,149728706;0,175
1,640264586;0,101
0,03232731;0,029
4,084036814;0
0,179985159;0
0,909986679;0
1,953868032;0
1,735234039;0
0,625784266;0
0,09662122;0
1,170668946;0
1,135681655;0
2,279527596;0
1,133741403;0
1,323144242;0
0,027759968;0,029
0,07522761;0,101
2,904736261;0,202
1,511650629;0,307
1,798549355;0,366
1,493078602;0,37
1,578355487;0,336
1,414186837;0,293
1,434848404;0,238
1,513704675;0,166
1,710063077;0,098
0,05068197;0,031
0,244956515;0
0,214630138;0
0,175257396;0
0,051719927;0
3,219563811;0
0,828452462;0
0,843376781;0
1,110441605;0
0,089905201;0
0,672627777;0
0,186430055;0
0,237911395;0
0,112262304;0,069
0,095090019;0,226
2,130326378;0,381
0,853650858;0,512
1,905284786;0,614
0,103120246;0,665
1,464939582;0,67
2,298644828;0,622
0,155428819;0,528
1,797650641;0,393
1,771807898;0,228
0,251644151;0,07
0,095088935;0
0,004801302;0
0,087563252;0
0,099933419;0
2,470579522;0
1,643731261;0
0,761160806;0
1,016336384;0
0,891844123;0
3,048985741;0
0,001060207;0
0,000214577;0,001
1,043217919;0,076
0,103797774;0,26
1,953260288;0,429
0,087651753;0,565
1,594226568;0,655
0,094713296;0,693
0,063587158;0,685
0,699163338;0,633
0,324004731;0,54
0,316202776;0,403
0,888024097;0,242
0,232154469;0,077
0,223306718;0
2,311173067;0
0,033728372;0
0,166178666;0
3,430876444;0
1,791392078;0
0,113102064;0
0,24877712;0
0,297999451;0
0,912320647;0
0,615559565;0
0,252616165;0,001
1,190111491;0,087
0,091338402;0,252
0,194717574;0,436
0,4277645;0,569
0,320185998;0,654
0,246339772;0,699
0,109241746;0,693
0,603005121;0,626
0,451266608;0,515
0,162925712;0,375
0,160617896;0,208
0,372020754;0,072
0,096970999;0
0,052107217;0
2,055616387;0
2,098571235;0
3,134521258;0
0,301855022;0
0,835215244;0
0,964011341;0
1,9520189;0
0,931339662;0
1,217418275;0
1,676461724;0,001
0,06955197;0,092
2,029017367;0,261
0,708264769;0,429
0,605390525;0,551
1,050671575;0,619
1,312465998;0,642
2,111751216;0,611
0,955800649;0,545
0,524038462;0,427
0,905116377;0,317
0,906392969;0,184
4,304527392;0,058
2,705869404;0
3,286486097;0
0,08325264;0
0,125012249;0
0,197853698;0
0,816215643;0
0,379980184;0
0,541134736;0
1,142810176;0
0,545203934;0
0,091313689;0
0,121716197;0
0,05589509;0,052
0,023873775;0,166
0,326705705;0,307
0,323772582;0,421
1,14664392;0,497
0,009980846;0,541
0,205722934;0,533
1,732065193;0,469
0,387261165;0,406
0,615371141;0,287
0,538226847;0,155
3,302829502;0,047
2,306309894;0
2,915808668;0
1,91701931;0
2,422360303;0
1,15049302;0
0,339182227;0
0,763812933;0
1,012572175;0
2,102629671;0
1,611702133;0
0,90707748;0
1,61044733;0,001
1,017196611;0,075
2,180314502;0,221
1,646398907;0,398
1,634003552;0,518
1,951663172;0,601
1,421044108;0,617
0,223759358;0,594
1,198664237;0,557
0,325531232;0,481
0,17553077;0,343
3,134979596;0,195
0,03232731;0,066
2,258102952;0
0,211611802;0
1,935222651;0
3,131686412;0
1,944381186;0
0,32830422;0
0,09662122;0
1,170668946;0
2,423369793;0
0,757877877;0
1,133741403;0
1,812830022;0,001
0,019435529;0,085
0,102963005;0,269
0,910722231;0,446
1,511650629;0,588
1,798591552;0,675
2,81021214;0,714
1,578355487;0,708
0,751363955;0,66
1,434848404;0,563
1,774554486;0,421
3,01705875;0,251
0,045522131;0,073
0,11709678;0
0,237047381;0
0,154942263;0
0,144647181;0
1,542972956;0
0,828452462;0
1,078581631;0
1,110441605;0
0,191843856;0
0,246479236;0
0,09353138;0
0,161330606;0,001
0,172684897;0,088
0,095090019;0,264
0,894459335;0,449
0,853650858;0,577
1,11334725;0,656
0,165940043;0,672
1,464939582;0,636
1,221280543;0,572
0,182046392;0,408
1,797650641;0,259
3,125994937;0,135
0,147781987;0,036
0,066434978;0
0,004674939;0
0,106654582;0
0,218470791;0
1,925262399;0
1,577546902;0
0,973436881;0
2,16870536;0
0,697360871;0
0,751665763;0
0,001291414;0
0,000246877;0
2,608659914;0,024
0,049932077;0,083
0,820114662;0,174
0,087651753;0,254
1,654023908;0,314
0,178265533;0,338
0,033784149;0,335
1,331849152;0,292
0,729082345;0,236
0,537370513;0,173
2,832340869;0,097
0,167570764;0,029
0,193835839;0
2,311173067;0
0,05401634;0
0,218470791;0
0,812311905;0
0,932987133;0
0,144644495;0
0,530852071;0
0,23301511;0
0,234798321;0
0,370182524;0
0,281519045;0
2,489300259;0,041
0,043493195;0,139
0,107709998;0,27
0,25170775;0,375
0,245798978;0,466
0,346628731;0,544
0,030468832;0,595
0,31655167;0,578
0,293626686;0,51
0,095869724;0,37
0,235212815;0,224
0,118415486;0,071
0,074820678;0
0,03881401;0
2,656527116;0
1,115713612;0
1,535456486;0
0,375471097;0
1,068143966;0
2,057051775;0
0,715302198;0
1,345622995;0
0,842605937;0
1,450057474;0,001
0,13087854;0,086
0,713137722;0,276
0,887530387;0,456
0,758618119;0,592
1,104207512;0,676
2,470270402;0,719
0,533213114;0,716
0,462848963;0,658
0,756138499;0,567
2,213412451;0,415
0,906392969;0,238
1,385666973;0,067
2,134476255;0
2,911900777;0
0,177648316;0
0,123318692;0
0,107297794;0
1,780538591;0
0,48595083;0
1,154698209;0
0,53556356;0
0,678167679;0
0,15185099;0
0,155255425;0,001
0,166877936;0,071
0,014465071;0,227
0,804365782;0,391
0,550235012;0,518
1,75321404;0,603
0,024107078;0,647
0,125013108;0,645
1,732065193;0,589
0,946103167;0,494
1,962717945;0,331
0,469260637;0,181
1,939598613;0,051
2,956894265;0
3,146528829;0
2,94602548;0
2,214435689;0
0,698733706;0
0,322331445;0
0,976828647;0
2,160673117;0
0,770492347;0
1,82306265;0
1,808062019;0
2,81270047;0
1,428808984;0,043
0,358453667;0,146
1,646398907;0,281
1,634003552;0,409
3,261332627;0,504
1,421044108;0,556
0,098714133;0,555
1,198664237;0,498
0,325531232;0,388
0,309688369;0,255
1,399154656;0,118
0,033675748;0,036
3,706284729;0
0,256225127;0
2,544187121;0
1,111209281;0
1,59841586;0
0,199397878;0
0,263673798;0
0,915382739;0
0,888025079;0
1,82306265;0
2,132564657;0
3,086004147;0
0,015354965;0,06
0,02334582;0,205
0,910722231;0,387
1,511650629;0,518
2,299908191;0,605
1,493078602;0,626
1,120495733;0,509
0,751363955;0,403
1,434848404;0,301
3,130840734;0,23
1,710017382;0,131
0,045521193;0,042
0,165261526;0
0,231613249;0
0,260589819;0
0,051717876;0
1,542972956;0
1,761827955;0
2,301527134;0
0,868289093;0
0,070299694;0
0,383945298;0
0,112114493;0
0,292325965;0,001
0,039754459;0,074
0,197665042;0,225
1,616998927;0,398
1,543225576;0,534
2,913172937;0,603
0,088164706;0,627
1,216394016;0,6
1,221280543;0,545
0,182046392;0,418
3,171589205;0,288
1,51136182;0,153
0,184935224;0,046
0,093103376;0
0,00939379;0
0,145608392;0
0,166174705;0
2,006034805;0
0,94869827;0
1,86488835;0
0,794705271;0
0,697360871;0
1,170883764;0
0,001291414;0
0,000374777;0
2,277863527;0,047
0,086077862;0,158
1,482599015;0,309
0,158456383;0,437
2,763961638;0,527
0,094713296;0,589
0,033784149;0,593
1,331849152;0,552
1,283355428;0,468
0,537370513;0,335
1,369385408;0,196
0,167574218;0,056
0,280858967;0
3,925406229;0
0,043146333;0
0,105157719;0
1,727502649;0
2,103541345;0
0,277106651;0
0,194526627;0
0,23301511;0
0,342812805;0
0,370182524;0
0,441214708;0
0,690420009;0,06
0,032102663;0,211
0,107709998;0,356
0,563561288;0,47
0,320185998;0,528
0,246339772;0,544
0,058040641;0,509
0,603005121;0,459
0,93036657;0,362
0,162925712;0,263
0,160613604;0,162
0,243238735;0,051
0,121963078;0
0,062600498;0
1,700879183;0
1,787159493;0
1,905348837;0
0,246667938;0
2,046326041;0
0,753790681;0
0,914789011;0
1,816751423;0
2,540262165;0
1,730788865;0
0,040349221;0,053
1,48245603;0,173
1,604472811;0,325
2,419602247;0,435
1,729004387;0,488
1,535102008;0,528
1,755342665;0,522
1,117934863;0,481
2,253554584;0,388
1,395742708;0,283
1,397711288;0,161
2,11436919;0,047
3,603831622;0
4,638864132;0
0,08325264;0
0,140256187;0
0,111389624;0
0,978383969;0
0,379980184;0
0,42313021;0
0,53556356;0
0,515684575;0
0,255390758;0
0,155255425;0
0,068100149;0,039
0,011368129;0,111
0,889482505;0,198
0,724910908;0,281
0,670037815;0,327
0,020610826;0,342
0,150557014;0,299
1,732065193;0,264
1,665362826;0,201
1,112464744;0,13
0,400281888;0,074
2,159492615;0,021
3,182116801;0
4,346374342;0
1,521947693;0
1,21435951;0
0,664020186;0
1,022355457;0
0,763812933;0
0,791761918;0
0,985370847;0
1,82306265;0
2,614074959;0
1,309879638;0
1,67498435;0,065
1,155050986;0,21
1,888366555;0,392
2,882867176;0,512
1,951663172;0,587
1,421044108;0,598
0,118884373;0,566
1,198664237;0,483
0,573011096;0,365
0,149728706;0,192
1,399154656;0,081
0,03232731;0,017
4,084036814;0
0,211611802;0
1,681441322;0
1,265266116;0
0,922543969;0
0,445643939;0
0,09662122;0
0,915382739;0
1,135681655;0
1,763894769;0
2,419325499;0
2,312315749;0
0,015354965;0,04
0,036188356;0,135
0,968783908;0,258
2,667000309;0,398
1,798591552;0,485
1,493078602;0,509
1,34944642;0,509
1,414186837;0,486
1,434848404;0,419
1,513704675;0,341
1,710063077;0,214
0,045522131;0,078
0,223159037;0
0,167749899;0
0,119988008;0
0,097281192;0
1,067930554;0
3,194133012;0
0,843376781;0
0,868289093;0
0,089905201;0
0,524174926;0
0,337999284;0
0,161326026;0,001
0,059435532;0,085
0,095090019;0,251
2,130326378;0,453
0,853650858;0,591
1,11334725;0,678
0,088164706;0,718
1,464939582;0,703
2,298644828;0,647
0,182046392;0,552
1,533405821;0,408
1,771807898;0,237
0,147781987;0,079
0,122889713;0
0,006655198;0
0,073049537;0
0,099933419;0
1,410241181;0
2,024338432;0
0,761160806;0
0,794705271;0
0,891844123;0
2,688488747;0
0,000829042;0
0,000272721;0,001
1,043217919;0,084
0,049932077;0,273
1,953260288;0,456
0,158456383;0,593
1,056322146;0,679
0,049720394;0,719
0,01773522;0,713
2,506752591;0,66
0,729082345;0,55
0,458379984;0,41
1,605365339;0,255
0,186568409;0,089
0,340478172;0
3,550505424;0
0,027689845;0
0,099933419;0
2,11708538;0
3,127706456;0
0,113102064;0
0,194526627;0
