type,Demand,Solar,Wind Speed,Wind,Wind,Wind,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand
number,1,1,30m,1,2,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4298,0.8424457192,0.0,3.28,0.035200000000000016,0.09740000000000004,0.7380000000000002,1.0703754140000001,1.316899705,2.926942175,3.012319289,3.3658537899999996,3.7601901,3.7604685630000003,3.696884047,4.567202924999999,4.113512067,3.875139122,3.154359888,4.083804215,4.859802083,4.7660019600000005,9.883347439,10.253310149999999,14.045357759999998,19.59371864
4299,0.1224765744,0.0,3.286,0.03574,0.09863,0.7431,0.22290736549999998,0.40569140510000007,0.9027768111,0.9823546058000001,1.132186328,1.8923803430000001,2.174450883,2.494686534,3.3928794929999997,2.4420646469999996,2.7711767519999997,2.3563902050000003,3.0395759829999998,3.593682469,3.650325378,1.000046755,1.459892214,1.1687508109999998,1.9545524600000002
4300,0.15398967030000002,0.0,3.406,0.04654000000000001,0.12323000000000005,0.8451000000000002,1.090528435,0.8441356791000001,1.7312515019999999,1.923668009,1.7016671010000002,3.021218468,2.348584311,2.8699879100000003,3.7957139790000003,2.63223313,2.986973856,2.5398870469999997,3.276273874,3.873529747,3.934583553,4.077891371,2.718576447,2.4289230809999998,3.159000755
4301,0.000865096326,0.0,3.47,0.05230000000000002,0.13635000000000005,0.8995000000000002,0.001141166822,0.000677320553,0.0026608189430000003,0.002041560531,0.0017884868700000001,0.0028391536730000004,0.0035495488269999998,0.004477685931,0.005474200636,0.005445715900000001,0.005362369227,0.005166522835,0.006767106664,0.008214237492,0.007177824787,0.004124140218,0.0018737778759999998,0.0034285311260000002,0.003640154185
4302,0.000130332579,0.0,3.4410000000000003,0.049689999999999984,0.13040499999999994,0.8748499999999999,5.3376194e-05,0.000140955187,0.000186564614,0.00044586050200000007,0.000320697102,0.00039663271399999997,0.000473613519,0.00062761598,0.0007852200020000001,0.0007607721620000001,0.0007491285459999999,0.000721768601,0.000945371823,0.001147537502,0.001002749571,0.000705494981,0.000658402121,0.0006332779149999999,0.0005085333170000001
4303,1.05960546,0.064,3.43,0.04870000000000002,0.12815000000000004,0.8655000000000002,1.8038989789999997,1.583503797,3.8727803880000002,5.642349981000001,4.930472352000001,4.897637176,5.156328951,5.274489753,6.779884931999999,7.463674589,9.831851749,9.168101658,8.097203815,9.842413632,12.11919787,12.62022693,15.08504253,18.95972958,23.762282289999998
4304,0.005386021862,0.19399999999999998,3.988,0.09892,0.24254,1.3398,0.06696757509,0.03568119779,0.1262543884,0.08456526356,0.07858589547,0.04517520174,0.06197867523,0.1158759697,0.11021863540000001,0.1948611724,0.15848708690000002,0.18126960559999997,0.24169280750000002,0.30211600930000004,0.2175235267,0.3051621022,0.6666956207000001,0.5006055866,0.1008999166
4305,0.16060598230000003,0.335,4.187,0.13740000000000005,0.2833350000000001,1.6211500000000003,0.04499734355,0.030750764620000003,0.9585913833999999,1.0400526960000003,0.9231027143999999,0.5556015360000001,0.7622643832,1.0876403849999998,1.3555588189999999,2.3965618870000003,1.9492036679999998,2.229401695,2.972535594,3.715669493,2.675282034,3.4433098909999993,8.069284244,1.378832892,1.240949602
4306,0.06614230406999999,0.435,3.971,0.09739000000000002,0.239055,1.3253499999999998,0.0034905414010000003,0.00169549504,0.08624528791,0.015066665700000002,0.042186663959999995,0.05709711439,0.08164575252999999,0.09686165208,0.1450779488,0.2561383923,0.20832589240000002,0.2382727395,0.31769698589999995,0.3971212323999999,0.28592728749999996,0.40656855389999996,0.9313049361999999,0.08234434232,0.01571249765
4307,0.6446457533000001,0.512,3.498,0.05482000000000002,0.14209000000000002,0.9233000000000002,0.15438742040000003,0.2197463711,1.212079986,0.8060097697999999,1.158921259,0.7483504602999999,1.071375453,1.277093804,1.7945472530000002,3.4580815229999997,3.477611795,4.288298972,4.824857164,6.126715277000001,5.298969722999999,4.820523392,10.86110951,1.876669338,1.9370532879999998
4308,0.09982746202,0.5680000000000001,3.05,0.014499999999999985,0.05024999999999996,0.5424999999999999,0.1225608739,0.07960038859999999,0.218266461,0.19297534040000003,0.23620660640000002,0.17112427319999998,0.17311306289999998,0.15786958169999996,0.18588550569999998,0.35678157369999997,0.3137568267,0.356808538,0.4081447377,0.5166260715,0.44283292679999997,0.9822861972000001,1.4274773289999998,1.3959974990000001,1.476045458
4309,0.01767035624,0.5740000000000001,2.8760000000000003,0.008759999999999999,0.03752,0.44792,0.0238061629,0.006291964732,0.029645549769999998,0.02076152355,0.03084616087,0.01982979725,0.02858831969,0.034279212180000004,0.048184302969999995,0.09285268868999999,0.09337377417,0.1151440695,0.1295522128,0.1645088246,0.1422825771,0.1254027082,0.28761864449999996,0.17104747659999997,0.07907653403
4310,0.7723598519,0.546,2.7510000000000003,0.0075099999999999984,0.03502,0.39542,0.11605286890000001,0.7699026502,1.168695776,0.8184671997,1.2160268900000002,0.7817363972000001,1.2741183550000001,1.47064705,1.899536487,3.6604673990000003,3.6810097909999997,4.539245105,5.107247384,6.485317739999999,5.609107741,7.189656940999999,10.239442129999999,6.7430865010000005,3.117379571
4311,0.3632470461,0.466,2.6319999999999997,0.006320000000000001,0.032639999999999995,0.3454400000000001,0.03877401874,0.34433145930000003,0.5267175528,0.31716498639999996,0.3805979836,0.12344251159999999,0.2330539531,0.19589124019999998,0.23368170069999997,0.5545966227999999,0.7831109721,1.050934925,0.9553953859,1.242014002,1.33755354,3.351845719,4.830564765,2.835518939,1.398745355
4312,0.01423113081,0.327,2.65,0.006499999999999999,0.033,0.3529999999999999,0.04529060139,0.07556290174000001,0.18385301369999998,0.4836535051,0.2857689943999999,0.09511062818,0.11955744250000001,0.14407802809999998,0.22209280010000002,0.4109568962,0.5803294285,0.7787499653,0.7079425959,0.920319353,0.9911186417000001,0.40495028980000003,0.8606200986,0.8557255869999999,1.059981534
4313,0.7384992717,0.17,2.5839999999999996,0.005840000000000001,0.03168,0.32528,0.8197341916,0.9099049525,2.0679161440000002,2.68565963,2.1988033010000003,1.72497517,1.365220607,0.907076786,0.8955693972999998,1.41668357,0.7634067001,0.49935413349999996,0.6600566165,0.8139723138999999,0.6453542406,9.262232091,9.121570082,14.77459521,19.604896189999998
4314,0.0,0.055999999999999994,2.488,0.00488,0.02976,0.28496000000000005,0.07445851918,0.04869893433,0.0,0.05687971771,0.0,0.003348817651,0.0,0.0,0.01231203935,0.0,0.0,0.0,0.0,0.0,0.0,0.04735122301,0.1037661397,0.11152685840000001,0.09536007035
4315,0.0,0.001,2.39,0.0039000000000000007,0.027800000000000002,0.24380000000000004,0.08442773714,0.05521921296,0.0,0.06449531777999999,0.0,0.003797189355,0.0,0.0,0.01396049282,0.0,0.0,0.0,0.0,0.0,0.0,0.05369105717,0.1176593419,0.1264591398,0.10812778770000002
4316,0.1912780574,0.0,2.54,0.0054,0.0308,0.3068,0.9123028228000001,0.5431709875,2.058734511,2.094868015,1.549309349,2.8130952030000005,2.91729078,3.487397287,4.711402777,3.2696247659999997,6.966819076999999,6.2390770060000005,4.069619092,4.811499654,8.588350513,1.9879543329999998,3.376875999,3.017083469,3.9239484479999995
4317,0.01540427839,0.0,2.6489999999999996,0.006490000000000001,0.03298,0.35258,0.02115665719,0.02591230869,0.04774285411,0.048580803809999996,0.03592908622,0.06523677157,0.06765310594,0.08087409908,0.10925926229999999,0.07582386965,0.16156324330000002,0.1446866217,0.09437604914,0.11158054779999999,0.1991671878,0.04883029619,0.07831106746000001,0.06996733876,0.09099789024999999
4318,0.12379141979999998,0.0,2.8110000000000004,0.00811,0.03622,0.42062,0.14543824019999996,0.1775427132,0.35558938949999996,0.3580914645,0.3327196856,0.3889120525,0.384414648,0.3822777651,0.4629596557,0.40446792610000004,0.6535624247999999,0.5682718372000001,0.4015473855,0.47785029060000006,0.7783687788,1.119939272,1.405608846,1.5496873020000002,2.0294915399999995
4319,0.5779068114,0.0,3.071,0.016390000000000016,0.054555000000000034,0.5603500000000001,0.7747458372000001,0.9721260107,1.7911206640000001,1.8225571320000002,1.318812786,2.414177819,2.685549303,3.103154831,4.096486554999999,2.844607819,3.2279698530000003,2.74481104,3.5406112689999993,4.186055134,4.252034904,2.5422112850000005,3.750587694,3.189543659,3.4138762820000004
4320,0.6221336384999999,0.0,2.904,0.009040000000000001,0.03808,0.45968000000000003,0.7804295183999999,1.046522173,1.92819395,1.962036227,1.419740658,2.5917321660000003,2.8910728710000004,3.338904417,4.4091542310000005,3.062303779,3.475004256,2.954869618,3.8115719130000003,4.506411171,4.577440329,2.736765037,4.037617695000001,3.4336373299999994,3.675137981
4321,0.0211844127,0.0,2.658,0.006579999999999999,0.033159999999999995,0.35635999999999995,0.042764929709999996,0.06579740459,0.1512640807,0.1641704468,0.18512199819999997,0.3083712403,0.35270480800000004,0.40489363700000003,0.5502836433999999,0.3960709666,0.44946657949999996,0.3821804134,0.49297805819999996,0.5828444389,0.5920333103,0.16855008859999998,0.24000469109999997,0.19999299569999998,0.3263950872
4322,0.2039413918,0.0,2.742,0.007419999999999999,0.034839999999999996,0.39164,0.2506317088,0.32234850710000007,0.7081165526000001,0.7290149964999999,0.8213126535999999,0.9179123992000001,0.9204130094,0.9044169648,1.117940932,1.006894061,0.9485140782999999,0.7721064341999999,0.9996235838,1.189574225,1.166610216,2.4082963059999996,2.5042313289999996,3.420046378,4.779960154
4323,0.04092413798,0.0,2.614,0.00614,0.03228,0.33788,0.07448193112,0.1355571146,0.3016525097,0.3282424873,0.378307033,0.6323171154,0.7265677467999999,0.8335707982999999,1.1336916400000001,0.8159878002000001,0.9259568231,0.7873606715,1.0156393369999999,1.200787644,1.2197142199999997,0.33415411539999995,0.48780618389999997,0.39052463439999996,0.6530912130000001
4324,0.1492068631,0.0,2.641,0.006409999999999999,0.03282,0.34922000000000003,0.0922261332,0.28328703369999997,0.4852550111,0.8183205414,0.3636014146,0.6600740446000001,0.6862147562999998,0.9383099122000002,1.07140008,0.7706684902000001,0.8745299214,0.7436312892999999,0.9592315405999999,1.1340968580000002,1.151972267,1.042137805,1.9428471739999997,1.1393327739999999,0.9248961707000001
4325,0.21269202329999998,0.0,2.64,0.006400000000000001,0.0328,0.34880000000000005,0.6714377782000001,0.1739067642,0.959678674,0.8346218832999999,0.4782357916999999,0.7951874847,0.9630456172,1.040677872,1.4603413070000002,1.013640874,1.150247201,0.9780795237,1.261653109,1.491649061,1.5151601380000002,1.900468232,2.134690642,1.5222091,1.2164926619999998
4326,0.1161311817,0.0,2.636,0.006360000000000001,0.03272,0.34712000000000004,0.19980065019999999,0.09888655396,0.41016396810000005,0.393358289,0.3104811806,0.4104305073,0.4525505603,0.5253923227,0.6874872801999999,0.47748035959999996,0.5418510372,0.46073470819999995,0.5943059712999998,0.7026437072000001,0.7137212817,0.3745675255,0.7790136219999999,0.5479594772999999,0.5843561133999999
4327,1.706880379,0.027999999999999997,2.552,0.005520000000000001,0.03104,0.31184,2.399339525,0.9634571071,2.4536639800000004,3.128564815,2.532390057,2.0741472819999998,1.470440177,1.219857178,0.9552225412999998,1.5000829329999998,3.933478572,3.488348663,0.6989186825,0.861878385,4.2348312109999995,11.37685613,14.266494990000002,16.3496284,20.83315463
4328,0.05633141104,0.098,2.701,0.007010000000000001,0.03402,0.37442,0.08235503443,0.004885124601,0.044802620169999995,0.03410991579,0.0,0.0014536103680000002,0.001244313705,0.02748148819,0.005349628666,0.0,0.0,0.0,0.0,0.0,0.0,0.2695052611,0.27511711650000004,0.21178162979999998,0.0
4329,0.003000527791,0.177,2.717,0.007170000000000002,0.034339999999999996,0.38114,0.1076736169,0.06507239336000001,0.1149139715,0.0029415787600000002,0.0,0.0034417812580000004,0.001953757944,0.017381911339999997,0.01327354553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46073274689999993,0.0
4330,0.006591697126000001,0.238,2.597,0.0059700000000000005,0.03194,0.33074000000000003,0.0,0.0042952031339999995,0.0,0.0,0.0,0.05639306381,0.00332850268,0.000988901462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074201844,0.3156259642
4331,0.004332012006999999,0.301,2.6439999999999997,0.00644,0.03288,0.3504800000000001,0.0,0.002822774043,0.0,0.0,0.0,0.03706108229,0.0021874660349999997,0.0006498983379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334725928,0.2074269252
4332,0.14686665869999999,0.32,2.487,0.004870000000000001,0.029740000000000006,0.2845400000000001,0.1451840208,0.1747165679,0.36625090960000006,0.3578874974,0.38943246150000005,0.30048652819999994,0.24464860890000004,0.16131066989999998,0.1586152772,0.2509103792,0.135207797,0.08844115764999999,0.11690335049999999,0.14416352829999998,0.1142993966,2.3333240739999996,3.261643603,2.4878155200000003,3.262453266
4333,0.0037863445060000002,0.297,2.231,0.0023099999999999987,0.02462,0.17701999999999996,0.0,0.0031954436760000004,0.0034692911080000002,0.0017346456259999998,0.0,0.0,0.000672175706,0.000154869393,0.006240274627000001,0.0,0.0,0.0,0.0,0.0,0.0,0.16325094050000002,0.38784405099999997,0.024544259699999998,0.0
4334,0.08504364029,0.243,1.969,0.0,0.019379999999999998,0.07751999999999998,0.02648538892,0.03319861506,0.10888137190000001,0.0,0.05557131410000001,0.09175443545,0.011174142549999998,0.001608993895,0.06483246027,0.0,0.0,0.0,0.0,0.0,0.0,2.6501877329999997,3.4706427619999998,0.2549991526,0.0
4335,0.008101425047000002,0.201,1.727,0.0,0.014539999999999997,0.05815999999999999,0.0,0.025077414800000003,0.08224627389,0.0,0.041977199720000004,0.08088373776,0.008440672090999999,0.001215394294,0.04897284108,0.0,0.0,0.0,0.0,0.0,0.0,2.0018864329999997,2.6216379219999997,0.192620069,0.0
4336,0.00100257338,0.139,1.51,0.0,0.0102,0.0408,0.05549633908,0.0528119711,0.08186063244,0.07538458689,0.00113692825,0.02258275154,0.0168885019,0.000220784725,0.01518166864,2.005147e-06,1.5889924e-05,5.5196180000000006e-06,1.404417e-06,0.0,1.665216e-06,0.2878683506,0.0024530722419999996,0.1414972659,0.1273475393
4337,0.07388735538999999,0.079,1.243,0.0,0.004859999999999998,0.019439999999999992,0.08201496449,0.1431005087,0.2756519171,0.26870207620000003,0.21999176859999997,0.1909204815,0.15321086499999997,0.09075365059000001,0.0896023285,0.14174015659999997,0.07637936059,0.04996072133,0.06603911426,0.08143848470000001,0.06456813155999999,1.205725328,0.9126193027999999,1.47820832,1.9614832239999997
4338,0.017992216,0.028999999999999998,1.153,0.0,0.003060000000000001,0.012240000000000004,0.06729298118,0.05461802065,0.08085449595,0.07415698433,0.0,0.02221335509,0.017814492940000003,0.0,0.01569566042,0.0,0.0,0.0,0.0,0.0,0.0,0.29272132959999997,0.0,0.138139755,0.1243257795
4339,0.006893621417999999,0.0,1.4609999999999999,0.0,0.00922,0.03688000000000001,0.025673663000000003,0.021308684799999998,0.03269759923,0.03405796448,0.016942397379999998,0.02991886722,0.03902227351,0.03875305951,0.06405742013,0.1028665939,0.08366482966,0.09569164892000001,0.1275888652,0.1594860815,0.1148299787,0.11405869299999999,0.0,0.05918305043,0.0532647454
4340,0.0032583584469999998,0.0,1.86,0.0,0.017199999999999997,0.06879999999999999,0.005667448562000001,0.01908356072,0.03558478496,0.03801005670000001,0.03337776904,0.0567822095,0.06693705362,0.07801763366999999,0.1062355166,0.102998989,0.15611339019999998,0.1495140034,0.1279914629,0.1553621548,0.1979147725,0.08670666873,0.05671150378,0.08071184774,0.0688490196
4341,0.9884452353000001,0.0,2.101,0.0010099999999999998,0.02202,0.12242,1.264461339,2.260302586,4.524773647999999,4.939647686,5.054595861,5.2176056850000005,5.56786965,5.788292041,7.299011009999999,8.561796986,11.39967568,11.371177320000001,10.10586894,12.470496429999999,14.91209718,15.764955740000001,15.373930019999998,19.80732271,25.100846699999998
4342,0.6568728589999999,0.0,2.285,0.002850000000000001,0.025700000000000004,0.19970000000000004,0.6691168169,1.294504638,2.4230390780000004,2.838664235,2.725712271,3.4045144520000004,4.095363132,4.782237759000001,6.44051552,6.996383715000001,10.473082540000002,10.71717879,9.301665147,11.47866496,14.064237809999998,6.022408234,5.781194146,4.199735591,5.801740855
4343,0.6374022478,0.0,2.24,0.002400000000000002,0.024800000000000003,0.1808000000000001,0.8301116726000001,1.072206265,1.975516355,2.010189167,1.454584402,2.655339312,2.965322767,3.4226242439999996,4.51736515,3.137459849,3.560288957,3.027389004,3.9051167700000002,4.6170090020000005,4.689781381,4.8605954780000005,3.240375768,2.895126787,3.7653344310000003
4344,0.13039758459999998,0.0,2.245,0.0024500000000000012,0.0249,0.18290000000000006,0.06557457965,0.2193483122,0.404144405,0.41123766510000004,0.29757393130000004,0.5432202881000001,0.6074956067,0.7001888307,0.9241472029,0.6418508682999999,0.7283518096,0.619332949,0.798895511,0.9445320035,0.9594195293,0.9943640964999999,0.6629050572000001,0.5922751945,0.7702993154
4345,0.15643874,0.0,2.263,0.0026299999999999987,0.02526,0.19046,0.315802558,0.4858885265,1.11702689,1.212335608,1.367054757,2.2772030059999997,2.604589411,2.9899837820000004,4.063633061,2.924831755,3.31913782,2.822255362,3.640453354,4.304082012,4.371938294,1.2446775780000001,1.772342335,1.4768713539999998,2.4103021829999998
4346,0.7902728939,0.0,2.282,0.0028200000000000005,0.025639999999999996,0.19844,0.9711978723999999,1.249100466,2.7439514920000003,2.824933114,3.1825865350000004,3.55691055,3.5666005189999996,3.5046157409999994,4.332021115,3.901714491,3.675492056,2.991912435,3.8735413899999998,4.609600127,4.520614590999999,9.332148192,9.703896409999999,13.25267973,18.52234561
4347,0.1256275862,0.0,2.365,0.003650000000000002,0.027300000000000005,0.2333000000000001,0.2286422068,0.4161288164,0.9260030171,1.007628099,1.161314611,1.941066491,2.230393882,2.558868493,3.4801696799999995,2.504892778,2.842472104,2.4170141510000005,3.117776566,3.6861388079999995,3.7442389950000003,1.0257754220000002,1.497451539,1.198819806,2.004838139
4348,0.3648120033,0.0,2.171,0.0017099999999999982,0.023419999999999996,0.15181999999999993,0.28535643050000004,0.48956188980000004,1.627390991,2.4718036469999998,1.1823254810000001,2.184245015,2.416823642,2.780558371,3.5487362119999997,2.550212088,2.893899005,2.460743533,3.1741843629999997,3.752829593,3.811980948,1.044334075,1.524543904,3.770155717,3.0605655030000003
4349,1.2882204220000002,0.0,1.8869999999999998,0.0,0.017740000000000002,0.07096000000000001,0.655926362,0.45629399769999995,2.1793538399999997,2.355158445,1.543900848,2.397693602,2.808371856,3.276864861,4.465852775,4.327845159000001,4.261607495,4.105963522,5.377987092000001,6.528057764,5.704394946000001,3.735539099,2.492767695,2.7786236079999997,2.8929205920000003
4350,1.37078192,0.0,1.621,0.0,0.01242,0.04968,0.363055186,0.9283397502,1.901594115,1.810961084,2.036427873,3.79354809,3.3361152809999997,4.063300607,5.511254329000001,5.333582535000001,5.252083636,5.060172568,6.627754108,8.045068579,7.030016123,5.347864586,5.875926678,1.605493019,2.495969983
4351,0.13642743000000002,0.051,1.489,0.0,0.009779999999999995,0.03911999999999999,0.06883730787,0.09331136002,0.1407401989,0.1334171,0.1960411265,0.1541523363,0.1458362238,0.1299481897,0.14616324090000002,0.2482480009,0.3604756546,0.35324260879999997,0.2400202964,0.2993385856,0.4267468507,0.9240737462,0.9170899175,1.119507778,1.1497242550000002
4352,0.2130362963,0.17,1.834,0.0,0.01668,0.06672,1.015247727,0.08325824333,0.05846602017,0.9214322726,0.45837359800000005,0.8094497201,1.054632507,1.19833761,1.57415977,2.783037707,2.263537335,2.588920827,3.451894436,4.314868044,3.1067049920000005,4.652741672,7.76780931,4.894268817,0.17072205780000002
4353,0.17380824430000003,0.313,2.191,0.0019099999999999985,0.02382,0.16021999999999992,1.415318223,0.09370053285,0.054485600849999996,0.1767982914,0.42716711050000006,0.542820741,0.8320038778,1.1770474739999999,1.466989555,2.5935659930000003,2.109433674,2.412664765,3.216886352,4.021107942,2.895197718,2.986883136,5.695451757,2.034183082,0.15909914630000002
4354,0.023254702170000002,0.457,2.3169999999999997,0.003170000000000002,0.02634,0.21314000000000008,0.005579604027999999,0.45921870439999996,0.6754227322,0.6763379922,0.38583197269999997,0.46397695850000004,0.6959654377999999,0.9415739867999998,1.3469145900000001,2.216854977,1.803042048,2.062229342,2.749639122,3.4370489030000004,2.4746752100000005,0.17678176269999998,0.12051382599999999,0.1511002977,0.135990268
4355,0.056602532330000004,0.5680000000000001,2.1519999999999997,0.0015200000000000016,0.02304,0.14384000000000005,0.08734142549,0.7217856171,1.154123262,1.412573965,1.223788895,0.7385670028,1.107850504,1.44721464,1.9768890620000001,3.614825149,3.6351113990000004,4.4826454039999994,5.043565282,6.404452523,5.539167958,1.294694966,2.541787353,1.266267486,1.958403669
4356,0.9151067697,0.622,2.207,0.0020699999999999985,0.02414,0.16693999999999995,0.8606784774,1.6041587119999998,3.0245732800000003,3.277144455,3.273174445,2.337960763,2.53872773,2.187638562,2.5758622780000002,4.944012142,4.347807384,4.944385790999999,5.655764444,7.159017612999999,6.136447416,12.48586321,16.521119119999998,13.96333295,19.33619278
4357,0.24955154449999997,0.614,2.349,0.0034900000000000013,0.026980000000000004,0.2265800000000001,0.09966145316,0.8525137737999999,1.3169193829999999,1.611825926,1.370253342,0.8427462722999999,1.429876707,1.522756924,2.140451203,4.12471774,4.147865487,5.114949206,5.754990167,7.307838648999999,6.320500549999999,4.283200097999999,9.049168235,1.444882048,2.234648158
4358,0.1419334383,0.55,2.447,0.004470000000000001,0.028939999999999997,0.26774000000000003,0.06347194493,0.5715475571,0.8387136395,1.6720022060000002,0.8726808799,0.5367245136000001,0.9165095865,0.9686544802000001,1.436626354,2.626931968,2.6416742020000004,3.257586198,3.665212652,4.654183916,4.0253724,1.682784871,3.115503241,1.324399609,1.423192822
4359,0.03372472971,0.44799999999999995,2.4130000000000003,0.0041300000000000035,0.028260000000000007,0.2534600000000001,0.10732901770000002,0.1790678809,1.0196190230000002,1.837720907,0.6772112650000001,0.1973553052,0.4150934786,0.344378,0.41038107169999993,0.9738797591999999,1.3752563580000001,1.8454704999999998,1.677672212,2.180959605,2.3487387440000003,1.910062258,3.6154964130000002,0.9838672991,1.5723120039999998
4360,0.7859777482000001,0.293,2.2680000000000002,0.002679999999999998,0.02536,0.19255999999999995,0.9229968577,1.1575034069999999,2.461109945,3.4529629950000005,3.099858084,1.971750364,1.911818725,1.364811083,1.436598026,2.69527303,2.5450131079999996,2.8801623249999997,2.828394585,3.631962832,3.6756626249999997,11.22458352,13.20678779,14.97262138,20.72355937
4361,0.0,0.166,2.083,0.0008300000000000019,0.02166,0.11486000000000007,0.0,0.0,0.0,0.7211481780000001,0.0,0.0,0.1567979833,0.003788034606,0.15263426659999998,0.0,0.0,0.0,0.0,0.0,0.0,0.6003413795,1.315596589,0.07063464215000001,0.0
4362,0.0,0.054000000000000006,1.9369999999999998,0.0,0.018740000000000003,0.07496000000000001,0.9153001360999999,0.4488486572,0.3707984468999999,0.7176803477000001,0.039229204100000005,0.23995509159999998,0.16153774009999997,0.0037698188480000004,0.1527197473,0.0,0.0,0.0,0.0,0.0,0.0,0.8261476896000001,1.452567078,0.0,0.0
4363,0.16066082710000001,0.001,1.7380000000000002,0.0,0.014759999999999999,0.059039999999999995,1.2665605039999999,1.009884445,1.578876059,2.052451368,1.526917381,2.7377488239999996,3.0243001410000003,3.276461711,4.613210355,3.2034217789999997,3.6351404429999996,3.091036806,3.9872179130000003,4.714076962,4.7883793070000005,2.191101609,3.461012876,1.5331296849999998,2.5639189890000003
4364,0.1637978135,0.0,1.804,0.0,0.01608,0.06432,1.380520741,1.60316294,2.356090944,2.092526551,1.556731238,2.791204797,3.083350896,3.556876368,4.703285692000001,3.26597026,6.959032164,6.232103499,4.065070421,4.806121771999999,8.57875119,1.4549838810000002,1.952431751,3.078725283,2.6139808440000003
4365,0.06824847594000001,0.0,1.899,0.0,0.01798,0.07192,0.1616433234,0.181902691,0.3171508119,0.298319223,0.2778213915,0.3253509732,0.32024856789999995,0.3180538577,0.3856829287,0.3369545756,0.5444704887999999,0.47341651419999997,0.3345215285,0.39808803489999994,0.6484443006,0.8141346332,0.8380347418,1.351557488,1.690730999
4366,0.07898419344,0.0,2.083,0.0008300000000000019,0.02166,0.11486000000000007,0.1473771729,0.09083957472,0.19175856169999997,0.1703074632,0.1266999207,0.22661080869999997,0.2509491221,0.2899719399,0.3827930664,0.2658122113,0.5663847437,0.5072211566000001,0.3308497237,0.3911627341,0.6982111419,0.42228890760000004,0.8248104806,0.29804447819999996,0.3190070693
4367,0.037263515920000004,0.0,2.333,0.003330000000000002,0.026660000000000003,0.21986000000000008,0.07931641636,0.06642509484,0.1286832853,0.11751875099999999,0.08503724176,0.1556665397,0.1731646245,0.20009187839999998,0.26414205350000003,0.1834207292,0.2081399693,0.17698581819999998,0.2282991336,0.2699174486,0.2741718338,0.2360819017,0.46240173290000003,0.20994599509999998,0.22012724300000003
4368,0.156727342,0.0,2.573,0.00573,0.03146,0.32065999999999995,1.1584897570000001,0.9702000608,1.686863567,1.7164702530000002,1.242047713,2.267354245,2.5292299350000005,2.9225272920000003,3.85803945,2.6790297100000005,3.040077117,2.585041873,3.3345203920000004,3.9423944479999995,4.004533685999999,1.6288684789999999,2.766908063,2.4721051579999997,3.215162358
4369,0.0711716191,0.0,2.826,0.008260000000000002,0.03652,0.42691999999999997,0.14367399890000002,0.22105440840000004,0.5081901038,0.5515506458,0.6219399390999999,1.036010805,1.184954657,1.360289573,1.848745038,1.330648735,1.510037812,1.2839817269999998,1.656219933,1.958137003,1.989008138,0.5662645867999999,0.8063250418,0.6719008696000001,1.096564118
4370,0.443609007,0.0,3.014,0.01125999999999998,0.042869999999999964,0.5118999999999998,0.5451687982000001,0.7011656627999999,1.540280021,1.5857380189999999,1.7865019329999998,1.9966236590000002,2.002062848,1.9672686750000001,2.431721498,2.190174691,2.063187785,1.679469604,2.1743601010000004,2.587536724,2.537585896,5.238475247999999,5.447151084,7.439212631,10.397268350000001
4371,0.07354871608,0.0,3.1630000000000003,0.024669999999999984,0.07341499999999998,0.6385499999999998,0.13385866329999999,0.24362276719999998,0.5421288431000001,0.5899162376,0.6798920621,1.1363980839999999,1.305784874,1.498090491,2.0374666070000003,1.466490389,1.6641263279999998,1.4150418150000001,1.825303426,2.1580513079999997,2.192066083,0.6005405946000001,0.8766835489,0.7018494921,1.173733219
4372,0.06782064984,0.0,3.1260000000000003,0.02133999999999999,0.06582999999999999,0.6070999999999999,0.465753718,0.4261414732,0.8133331045,0.46634340329999996,0.5374715219999999,0.898350844,1.097245196,1.1902190970000002,1.670186479,1.159296991,1.3155330980000002,1.118625618,1.442947587,1.705993032,1.7328825559999999,0.8908301342,1.8819596789999997,1.4837509699999998,1.391297765
4373,0.023953011899999998,0.0,2.8960000000000004,0.00896,0.03792,0.45632,0.02720102235,0.09055346491999999,0.15744313410000002,0.2423589006,0.11797208810000001,0.21416394509999997,0.23696813349999998,0.256716339,0.36057070039999994,0.25004680240000005,0.28374510340000003,0.24127446290000004,0.3112269186,0.36796274469999996,0.3737625004,0.5734719562000001,0.6303653642,0.17514383600000002,0.20012967040000001
4374,0.05124515674,0.0,2.631,0.006310000000000002,0.032619999999999996,0.3450200000000001,0.05809195474,0.07588436486000001,0.09695541106,0.1704404756,0.10463946899999998,0.236946877,0.1845624379,0.2522062097,0.29796465489999996,0.2064396952,0.2342611547,0.19919721469999999,0.25695025730000004,0.30379159469999995,0.30857989750000003,0.5558107953,0.7419753661,0.515011792,0.24775280940000002
